"tax_id","org_name","growth_tmp","metabolism","trophy","doubling_h","reference","ref_type"
28229,"Colwellia psychrerythraea",13.9,"FA","H",2.96,"Bowman Jp, Gosink Jj, McCammon SA, Lewis TE, Nichols DS, Nichols PD, et al. Colwellia demingiae sp. nov., Colwellia hornerae sp. nov., Colwellia rossensis sp. nov. and Colwellia psychrotropica sp. nov.: psychrophilic Antarctic species with the ability to synthesize docosahexaenoic acid (22: ú‚63). Int J Syst Bacteriol. 1998;48(4):1171-1180.","full_text"
67573,"Psychromonas antarctica",15,"AN","H",2.15,"Nogi Y, Kato C, Horikoshi K. Psychromonas kaikoae sp. nov., a novel from the deepest piezophilic bacterium cold-seep sediments in the Japan Trench. Int J Syst Evol Microbiol. 2002;52(5):1527-1532.","full_text"
145373,"Psychromonas kaikoae",10,"AN","H",4.66,"Nogi Y, Kato C, Horikoshi K. Psychromonas kaikoae sp. nov., a novel from the deepest piezophilic bacterium cold-seep sediments in the Japan Trench. Int J Syst Evol Microbiol. 2002;52(5):1527-1532.","full_text"
1396,"Bacillus cereus",40,"FA","H",0.26,"Membre√≈ JM, Leporq B, Vialette M, Mettler E, Perrier L, Thuault D, et al. Temperature effect on bacterial growth rate: quantitative microbiology approach including cardinal values and variability estimates to perform growth simulations on/in food. Int J Food Microbiol. 2005;100(1):179-186.","full_text"
1364,"Lactococcus piscium",25,"FA","H",1.05,"Leroi F, Fall PA, Pilet MF, Chevalier F, Baron R. Influence of temperature, pH and NaCl concentration on the maximal growth rate of Brochothrix thermosphacta and a bioprotective bacteria Lactococcus piscium CNCM I-4031. Food Microbiol. 2012;31(2):222-228.","full_text"
2756,"Brochothrix thermosphacta",25,"FA","H",0.48,"Baranyi J, Robinson TP, Kaloti A, Mackey BM. Predicting growth of Brochothrix thermosphacta at changing temperature. Int J Food Microbiol. 1995;27(1):61-75.","full_text"
1108,"Chloroflexus aurantiacus",55,"FA","H",2.31,"Pierson BK, Castenholz RW. A phototrophic gliding filamentous bacterium of hot springs, Chloroflexus aurantiacus, gen. and sp. nov. Arch Microbiol. 1974;100(1):5-24.","full_text"
1502,"Clostridium perfringens",43,"AN","H",0.11,"Labbe RG, Huang TH. Generation times and modeling of enterotoxinpositive and enterotoxin-negative strains of Clostridium perfringens in laboratory media and ground beef. J Food Prot. 1995;58(12):1303-1306.","full_text"
573,"Klebsiella pneumoniae",40.6,"FA","H",0.34,"Heitzer A, Kohler H, Reichert P, Hamer G. Utility of phenomenological models for describing temperature dependence of bacterial growth. Appl Environ Microbiol. 1991;57(9):2656-2665.","full_text"
14,"Dictyoglomus thermophilum",78.3,"AN","H",2.47,"Saiki T, Kobayashi Y, Kawagoe K, Beppu T. Dictyoglomus thermophilum gen. nov., sp. nov., a chemoorganotrophic, anaerobic, thermophilic bacterium. Int J Syst Bacteriol. 1985;35(3):253-259.","full_text"
1395,"Bacillus caldotenax",65,"FA","H",0.24,"Kuhn HJ, Cometta S, Fiechter A. Effects of growth temperature on maximal specific growth rate, yield, maintenance, and death rate in glucose-limited continuous culture of the thermophilic Bacillus caldotenax. Eur J Appl Microbiol. 1980;10(4):303-315.","full_text"
317658,"Sulfurimonas paralvinellae",30.1,"microA","A",16.28,"Takai K, Suzuki M, Nakagawa S, Miyazaki M, Suzuki Y, Inagaki F, et al. Sulfurimonas paralvinellae sp. nov., a novel mesophilic, hydrogen-and sulfur-oxidizing chemolithoautotroph within the Epsilonproteobacteria isolated from a deep-sea hydrothermal vent polychaete nest, reclassification of Thiomicrospira denitrificans as Sulfurimonas denitrificans comb. nov. and emended description of the genus Sulfurimonas. Int J Syst Evol Microbiol. 2006;56(8):1725-1733.","full_text"
145262,"Methanobacterium thermoautotrophicum",64.9,"AN","A",1.69,"Scho√‡nheit P, Moll J, Thauer RK. Growth parameters (Ks, å∫max, Ys ) of Methanobacterium thermoautotrophicum. Arch Microbiol. 1980;127(1):59-65.","full_text"
54262,"Thermococcus chitonophagus",85,"AN","H",1.42,"Huber R, Sto√‡hr J, Hohenhaus S, Rachel R, Burggraf S, Jannasch HW, et al. Thermococcus chitonophagus sp. nov., a novel, chitin-degrading, hyperthermophilic archaeum from a deep-sea hydrothermal vent environment. Arch Microbiol. 1995;164(4):255-264.","full_text"
207243,"Palaeococcus helgesonii",75.2,"FA","H",0.79,"Amend JP, DÇƒÙArcy R, Sheth SN, Zolotova N, Amend AC. Palaeococcus helgesonii sp. nov., a facultatively anaerobic, hyperthermophilic archaeon from a geothermal well on Vulcano Island, Italy. Arch Microbiol. 2003;179(6):394-401.","full_text"
90909,"Thermococcus waiotapuensis",84.9,"AN","H",1.09,"Gonza√≈lez JM, Sheckells D, Viebahn M, Krupatkina D, Borges KM, Robb FT. Thermococcus waiotapuensis sp. nov., an extremely thermophilic archaeon isolated from a freshwater hot spring. Arch Microbiol. 1999;172(2):95-101.","full_text"
54077,"Thermococcus barossii",82.9,"AN","H",0.67,"Duffaud GD, dÇƒÙHennezel OB, Peek AS, Reysenbach AL, Kelly RM. Isolation and characterization of Thermococcus barossii, sp. nov., a hyperthermophilic archaeon isolated from a hydrothermal vent flange formation. Syst Appl Microbiol. 1998;21(1):40-49.","full_text"
2264,"Thermococcus celer",82.9,"AN","H",0.75,"Duffaud GD, dÇƒÙHennezel OB, Peek AS, Reysenbach AL, Kelly RM. Isolation and characterization of Thermococcus barossii, sp. nov., a hyperthermophilic archaeon isolated from a hydrothermal vent flange formation. Syst Appl Microbiol. 1998;21(1):40-49.","full_text"
155321,"Thermococcus atlanticus",89.8,"AN","H",1.93,"Cambon-Bonavita MA, Lesongeur F, Pignet P, Wery N, Lambert C, Godfroy A, et al. Extremophiles, thermophily section, species description Thermococcus atlanticus sp. nov., a hyperthermophilic archaeon isolated from a deep-sea hydrothermal vent in the Mid-Atlantic Ridge. Extremophiles. 2003;7(2):101-109.","full_text"
197,"Campylobacter jejuni",41.8,"microA","H",0.79,"Hazeleger WC, Wouters JA, Rombouts FM, Abee T. Physiological activity of Campylobacter jejuni far below the minimal growth temperature. Appl Environ Microbiol. 1998;64(10):3917-3922.","full_text"
2261,"Pyrococcus furiosus",100,"AN","H",0.62,"Fiala G, Stetter KO. Pyrococcus furiosus sp. nov. represents a novel genus of marine heterotrophic archaebacteria growing optimally at 100 C. Arch Microbiol. 1986;145(1):56-61.","full_text"
2277,"Pyrobaculum islandicum",98.9,"AN","M",4.67,"Huber R, Kristjansson JK, Stetter KO. Pyrobaculum gen. nov., a new genus of neutrophilic, rod-shaped archaebacteria from continental solfataras growing optimally at 100 C. Arch Microbiol. 1987;149(2):95-101.","full_text"
2278,"Pyrobaculum organotrophum",98.9,"AN","H",11.55,"Huber R, Kristjansson JK, Stetter KO. Pyrobaculum gen. nov., a new genus of neutrophilic, rod-shaped archaebacteria from continental solfataras growing optimally at 100 C. Arch Microbiol. 1987;149(2):95-101.","full_text"
150248,"Anoxybacillus pushchinensis",61.9,"AN","H",2.46,"Pikuta E, Lysenko A, Chuvilskaya N, Mendrock U, Hippe H, Suzina N, et al. Anoxybacillus pushchinensis gen. nov., sp. nov., a novel anaerobic, alkaliphilic, moderately thermophilic bacterium from manure, and description of Anoxybacillus flavitherms comb. nov. Int J Syst Evol Microbiol. 2000;50(6):2109-2117.","full_text"
55802,"Thermococcus barophilus",84.9,"AN","H",0.44,"Marteinsson VT, Birrien JL, Reysenbach AL, Vernet M, Marie D, Gambacorta A, et al. Thermococcus barophilus sp. nov., a new barophilic and hyperthermophilic archaeon isolated under high hydrostatic pressure from a deep-sea hydrothermal vent. Int J Syst Bacteriol. 1999;49(2):351-359.","full_text"
187311,"Thermoanaerobacter keratinophilus",70,"AN","H",1.3,"Riessen S, Antranikian G. Isolation of Thermoanaerobacter keratinophilus sp. nov., a novel thermophilic, anaerobic bacterium with keratinolytic activity. Extremophiles. 2001;5(6):399-408.","full_text"
184064,"Thermodesulfobium narugense",55,"AN","A",14,"Mori K, Kim H, Kakegawa T, Hanada S. A novel lineage of sulfatereducing microorganisms: Thermodesulfobiaceae fam. nov., Thermodesulfobium narugense, gen. nov., sp. nov., a new thermophilic isolate from a hot spring. Extremophiles. 2003;7(4):283-290.","full_text"
117503,"Thermosipho geolei",70.1,"AN","H",1.26,"Haridon S, Miroshnichenko M, Hippe H, Fardeau M, BonchOsmolovskaya E, Stackebrandt E, et al. Thermosipho geolei sp. nov., a thermophilic bacterium isolated from a continental petroleum reservoir in Western Siberia. Int J Syst Evol Microbiol. 2001;51(4):1327-1334.","full_text"
93930,"Thermotoga naphthophila",79.3,"AN","H",0.96,"Takahata Y, Nishijima M, Hoaki T, Maruyama T. Thermotoga petrophila sp. nov. and Thermotoga naphthophila sp. nov., two hyperthermophilic bacteria from the Kubiki oil reservoir in Niigata, Japan. Int J Syst Evol Microbiol. 2001;51(5):1901-1909.","full_text"
93929,"Thermotoga petrophila",79.5,"AN","H",0.88,"Takahata Y, Nishijima M, Hoaki T, Maruyama T. Thermotoga petrophila sp. nov. and Thermotoga naphthophila sp. nov., two hyperthermophilic bacteria from the Kubiki oil reservoir in Niigata, Japan. Int J Syst Evol Microbiol. 2001;51(5):1901-1909.","full_text"
54261,"Ferroglobus placidus",85.1,"AN","M",2.78,"Hafenbradl D, Keller M, Dirmeier R, Rachel R, Rov¸nagel P, Burggraf S, et al. Ferroglobus placidus gen. nov., sp. nov., a novel hyperthermophilic archaeum that oxidizes Fe2+ at neutral pH under anoxic conditions. Arch Microbiol. 1996;166(5):308-314.","full_text"
2214,"Methanosarcina acetivorans",40.1,"AN","H",7.91,"Sowers KR, Baron SF, Ferry JG. Methanosarcina acetivorans sp. nov., an acetotrophic methane-producing bacterium isolated from marine sediments. Appl Environ Microbiol. 1984;47(5):971-978.","full_text"
83868,"Palaeococcus ferrophilus",83,"AN","H",0.53,"Takai K, Sugai A, Itoh T, Horikoshi K. Palaeococcus ferrophilus gen. nov., sp. nov., a barophilic, hyperthermophilic archaeon from a deep-sea hydrothermal vent chimney. Int J Syst Evol Microbiol. 2000;50(2):489-500.","full_text"
83619,"Pseudoxanthomonas broegbernensis",30,"A","H",1.97,"Chen MY, Tsay SS, Chen KY, Shi YC, Lin YT, Lin GH. Pseudoxanthomonas taiwanensis sp. nov., a novel thermophilic, N2Oproducing species isolated from hot springs. Int J Syst Evol Microbiol. 2002;52(6):2155-2161.","full_text"
90323,"Thermosipho japonicus",72,"AN","H",0.79,"Takai K, Horikoshi K. Thermosipho japonicus sp. nov., an extremely thermophilic bacterium isolated from a deep-sea hydrothermal vent in Japan. Extremophiles. 2000;4(1):9-17.","full_text"
92642,"Hydrogenobacter subterraneus",77.9,"A","H",2.17,"Takai K, Komatsu T, Horikoshi K. Hydrogenobacter subterraneus sp. nov., an extremely thermophilic, heterotrophic bacterium unable to grow on hydrogen gas, from deep subsurface geothermal water. Int J Syst Evol Microbiol. 2001;51(4):1425-1435.","full_text"
69656,"Sulfurisphaera ohwakuensis",85.2,"FA","H",5.94,"Kurosawa N, Itoh YH, Iwai T, Sugai A, Uda I, Kimura N, et al. Sulfurisphaera ohwakuensis gen. nov., sp. nov., a novel extremely thermophilic acidophile of the order Sulfolobales. Int J Syst Bacteriol. 1998;48(2):451-456.","full_text"
39100,"Thermotoga subterranea",69.9,"AN","H",6.3,"Jeanthon C, Reysenbach AL, LÇƒÙHaridon S, Gambacorta A, Pace NR, Gle√≈nat P, et al. Thermotoga subterranea sp. nov., a new thermophilic bacterium isolated from a continental oil reservoir. Arch Microbiol. 1995;164(2):91-97.","full_text"
46541,"Thermosipho melanesiensis",69.9,"AN","H",1.93,"Antoine E, Cilia V, Meunier J, Guezennec J, Lesongeur F, Barbier G. Thermosipho melanesiensis sp. nov., a new thermophilic anaerobic bacterium belonging to the order Thermotogales, isolated from deep-sea hydrothermal vents in the southwestern Pacific Ocean. Int J Syst Bacteriol. 1997;47(4):1118-1123.","full_text"
139207,"Thermococcus alcaliphilus",84.8,"AN","H",1.48,"Keller M, Braun FJ, Dirmeier R, Hafenbradl D, Burggraf S, Rachel R, et al. Thermococcus alcaliphilus sp. nov., a new hyperthermophilic archaeum growing on polysulfide at alkaline pH. Arch Microbiol. 1995;164(6):390-395.","full_text"
46540,"Thermococcus fumicolans",84.1,"AN","H",0.96,"Godfroy A, Meunier JR, Guezennec J, Lesongeur F, Raguenes G, Rimbault A, et al. Thermococcus fumicolans sp. nov., a new hyperthermophilic archaeon isolated from a deep-sea hydrothermal vent in the North Fiji Basin. Int J Syst Bacteriol. 1996;46(4):1113-1119.","full_text"
83984,"Methanocorpusculum labreanum",37.1,"AN","H",9.55,"Zhao Y, Boone DR, Mah RA, Boone JE, Xun L. Isolation and characterization of Methanocorpusculum labreanum sp. nov. from the LaBrea Tar Pits. Int J Syst Bacteriol. 1989;39(1):10-13.","full_text"
38023,"Methanolobus bombayensis",36.8,"AN","H",4.77,"Kadam PC, Ranade DR, Mandelco L, Boone DR. Isolation and characterization of Methanolobus bombayensis sp. nov., a methylotrophic methanogen that requires high concentrations of divalent cations. Int J Syst Bacteriol. 1994;44(4):603-607.","full_text"
150060,"Halonatronum saccharophilum",46.8,"AN","H",3.14,"Zhilina TN, Garnova ES, Tourova TP, Kostrikina NA, Zavarzin GA. Halonatronum saccharophilum gen. nov. sp. nov.: a new haloalkaliphilic bacterium of the order Haloanaerobiales from Lake Magadi. Microbiology. 2001;70(1):64-72.","full_text"
52689,"Acetobacterium bakii",19.9,"AN","A",5.76,"Kotsyurbenko OR, Simankova MV, Nozhevnikova AN, Zhilina TN, Bolotina NP, Lysenko AM, et al. New species of psychrophilic acetogens: Acetobacterium bakii sp. nov., A. paludosum sp. nov., A. fimetarium sp. nov. Arch Microbiol. 1995;163(1):29-34.","full_text"
52691,"Acetobacterium fimetarium",29.8,"AN","A",4.61,"Kotsyurbenko OR, Simankova MV, Nozhevnikova AN, Zhilina TN, Bolotina NP, Lysenko AM, et al. New species of psychrophilic acetogens: Acetobacterium bakii sp. nov., A. paludosum sp. nov., A. fimetarium sp. nov. Arch Microbiol. 1995;163(1):29-34.","full_text"
52693,"Acetobacterium paludosum",19.9,"AN","A",3.45,"Kotsyurbenko OR, Simankova MV, Nozhevnikova AN, Zhilina TN, Bolotina NP, Lysenko AM, et al. New species of psychrophilic acetogens: Acetobacterium bakii sp. nov., A. paludosum sp. nov., A. fimetarium sp. nov. Arch Microbiol. 1995;163(1):29-34.","full_text"
52004,"Natroniella acetigena",37,"AN","H",126.75,"Zhilina TN, Zavarzin GA, Detkova EN, Rainey FA. Natroniella acetigena gen. nov. sp. nov., an extremely haloalkaliphilic, homoacetic bacterium: a new member of Haloanaerobiales. Curr Microbiol. 1996;32(6):320-326.","full_text"
170861,"Methanosarcina lacustris",25.2,"AN","H",49.45,"Simankova MV, Parshina SN, Tourova TP, Kolganova TV, Zehnder AJB, Nozhevnikova AN. Methanosarcina lacustris sp. nov., a new psychrotolerant methanogenic archaeon from anoxic lake sediments. Syst Appl Microbiol. 2001;24(3):362-367.","full_text"
923,"Thiobacillus hydrothermalis",35,"A","A",1.13,"Durand P, Reysenbach AL, Prieur D, Pace N. Isolation and characterization of Thiobacillus hydrothermalis sp. nov., a mesophilic obligately chemolithotrophic bacterium isolated from a deep-sea hydrothermal vent in Fiji Basin. Arch Microbiol. 1993;159(1):39-44.","full_text"
173041,"Amphibacillus fermentum",36.2,"FA","H",3.17,"Zhilina T, Garnova E, Tourova T, Kostrikina N, Zavarzin G. Amphibacillus fermentum sp. nov. and Amphibacillus tropicus sp. nov., new alkaliphilic, facultatively anaerobic, saccharolytic bacilli from Lake Magadi. Microbiology. 2001;70(6):711-722.","full_text"
173040,"Amphibacillus tropicus",38.2,"FA","H",2.98,"Zhilina T, Garnova E, Tourova T, Kostrikina N, Zavarzin G. Amphibacillus fermentum sp. nov. and Amphibacillus tropicus sp. nov., new alkaliphilic, facultatively anaerobic, saccharolytic bacilli from Lake Magadi. Microbiology. 2001;70(6):711-722.","full_text"
420950,"Methanolobus psychrophilus",18,"AN","H",11.07,"Zhang G, Jiang N, Liu X, Dong X. Methanogenesis from methanol at low temperatures by a novel psychrophilic methanogen, ÇƒÚMethanolobus psychrophilusÇƒÙ sp. nov., prevalent in Zoige wetland of the Tibetan plateau. Appl Environ Microbiol. 2008;74(19):6114-6120.","full_text"
230356,"Methanomicrobium paynteri",39.9,"AN","H",5.19,"Rivard CJ, Henson JM, Thomas MV, Smith PH. Isolation and characterization of Methanomicrobium paynteri sp. nov., a mesophilic methanogen isolated from marine sediments. Appl Environ Microbiol. 1983;46(2):484-490.","full_text"
210623,"Anoxynatronum sibiricum",35.1,"AN","H",11.31,"Garnova ES, Zhilina TN, Tourova TP, Lysenko AM. Anoxynatronum sibiricum gen. nov., sp. nov. alkaliphilic saccharolytic anaerobe from cellulolytic community of Nizhnee Beloe (Transbaikal region). Extremophiles. 2003;7(3):213-220.","full_text"
348610,"Methanogenium marinum",24.8,"AN","H",28.73,"Chong SC, Liu Y, Cummins M, Valentine DL, Boone DR. Methanogenium marinum sp. nov., a H2-using methanogen from Skan Bay, Alaska, and kinetics of H2 utilization. Antonie van Leeuwenhoek. 2002;81(14):263-270.","full_text"
52704,"Clostridium vincentii",12.2,"AN","H",15.28,"Mountfort DO, Rainey FA, Burghardt J, Kaspar HF, Stackebrandt E. Clostridium vincentii sp. nov., a new obligately anaerobic, saccharolytic, psychrophilic bacterium isolated from low-salinity pond sediment of the McMurdo Ice Shelf, Antarctica. Arch Microbiol. 1997;167(1):54-60.","full_text"
29468,"Methylocystis echinoides",10,"FA","H",1186.39,"Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, GalÇƒÙchenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001;70(4):384-391.","full_text"
202206,"Methylocystis methanolicus",30,"FA","H",2646.81,"Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, GalÇƒÙchenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001;70(4):384-391.","full_text"
29469,"Methylocystis minimus",30,"FA","H",2863.79,"Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, GalÇƒÙchenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001;70(4):384-391.","full_text"
134,"Methylocystis parvus",30,"FA","H",3695.4,"Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, GalÇƒÙchenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001;70(4):384-391.","full_text"
29470,"Methylocystis pyriformis",10,"FA","H",1257.68,"Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, GalÇƒÙchenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001;70(4):384-391.","full_text"
428,"Methylosinus sporium",30,"FA","H",4575.93,"Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, GalÇƒÙchenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001;70(4):384-391.","full_text"
426,"Methylosinus trichosporium",30,"FA","H",3159,"Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, GalÇƒÙchenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001;70(4):384-391.","full_text"
29425,"Methylobacter bovis",20.1,"FA","H",2468.36,"Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, GalÇƒÙchenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001;70(4):384-391.","full_text"
202205,"Methylobacter chroococcum",14.9,"FA","H",1070.09,"Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, GalÇƒÙchenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001;70(4):384-391.","full_text"
29426,"Methylobacter vinelandii",20.1,"FA","H",1806.13,"Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, GalÇƒÙchenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001;70(4):384-391.","full_text"
414,"Methylococcus capsulatus",30.1,"FA","H",4566.05,"Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, GalÇƒÙchenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001;70(4):384-391.","full_text"
421,"Methylomonas methanica",20.1,"FA","H",2717.42,"Kevbrina MV, Okhapkina AA, Akhlynin DS, Kravchenko IK, Nozhevnikova AN, GalÇƒÙchenko VF. Growth of mesophilic methanotrophs at low temperatures. Microbiology. 2001;70(4):384-391.","full_text"
2280,"Staphylothermus marinus",92.1,"AN","H",4.47,"Fiala G, Stetter KO, Jannasch HW, Langworthy TA, Madon J. Staphylothermus marinus sp. nov. represents a novel genus of extremely thermophilic submarine heterotrophic archaebacteria growing up to 98o C. Syst Appl Microbiol. 1986;8(1):106-113.","full_text"
339861,"Clostridium aciditolerans",37,"AN","H",1.7,"Lee YJ, Romanek CS, Wiegel J. Clostridium aciditolerans sp. nov., an acid-tolerant spore-forming anaerobic bacterium from constructed wetland sediment. Int J Syst Evol Microbiol. 2007;57(2):311-315.","full_text"
132932,"Acetobacterium tundrae",20.1,"AN","A",16.83,"Simankova MV, Kotsyurbenko OR, Stackebrandt E, Kostrikina NA, Lysenko AM, Osipov GA, et al. Acetobacterium tundrae sp. nov., a new psychrophilic acetogenic bacterium from tundra soil. Arch Microbiol. 2000;174(6):440-447.","full_text"
242129,"Methanobacterium beijingense",37,"AN","H",14.15,"Ma K, Liu X, Dong X. Methanobacterium beijingense sp. nov., a novel methanogen isolated from anaerobic digesters. Int J Syst Evol Microbiol. 2005;55(1):325-329.","full_text"
180441,"Flavobacterium limicola",19.9,"A","H",4,"Tamaki H, Hanada S, Kamagata Y, Nakamura K, Nomura N, Nakano K, et al. Flavobacterium limicola sp. nov., a psychrophilic, organicpolymer-degrading bacterium isolated from freshwater sediments. Int J Syst Evol Microbiol. 2003;53(2):519-526.","full_text"
238836,"Shewanella donghaensis",17.1,"FA","H",2,"Yang SH, Lee JH, Ryu JS, Kato C, Kim SJ. Shewanella donghaensis sp. nov., a psychrophilic, piezosensitive bacterium producing high levels of polyunsaturated fatty acid, isolated from deep-sea sediments. Int J Syst Evol Microbiol. 2007;57(2):208-212.","full_text"
54254,"Thermosphaera aggregans",85,"AN","H",1.81,"Huber R, Dyba D, Huber H, Burggraf S, Rachel R. Sulfur-inhibited Thermosphaera aggregans sp. nov., a new genus of hyperthermophilic archaea isolated after its prediction from environmentally derived 16S rRNA sequences. Int J Syst Bacteriol. 1998;48(1):31-38.","full_text"
114628,"Alkaliphilus transvaalensis",40,"AN","H",0.7,"Takai K, Moser DP, Onstott TC, Spoelstra N, Pfiffner SM, Dohnalkova A, et al. Alkaliphilus transvaalensis gen. nov., sp. nov., an extremely alkaliphilic bacterium isolated from a deep South African gold mine. Int J Syst Evol Microbiol. 2001;51(4):1245-1256.","full_text"
330642,"Desulfobacter psychrotolerans",20.2,"AN","H",41.39,"Tarpgaard IH, Boetius A, Finster K. Desulfobacter psychrotolerans sp. nov., a new psychrotolerant sulfate-reducing bacterium and descriptions of its physiological response to temperature changes. Antonie van Leeuwenhoek. 2006;89(1):109-124.","full_text"
46355,"Spirochaeta africana",30.1,"AN","H",14.8,"Zhilina T, Zavarzin G, Rainey F, Kevbrin V, Kostrikina N, Lysenko A. Spirochaeta alkalica sp. nov., Spirochaeta africana sp. nov., and Spirochaeta asiatica sp. nov., alkaliphilic anaerobes from the continental soda lakes in Central Asia and the East African Rift. Int J Syst Bacteriol. 1996;46(1):305-312.","full_text"
46356,"Spirochaeta alkalica",37,"AN","H",22.88,"Zhilina T, Zavarzin G, Rainey F, Kevbrin V, Kostrikina N, Lysenko A. Spirochaeta alkalica sp. nov., Spirochaeta africana sp. nov., and Spirochaeta asiatica sp. nov., alkaliphilic anaerobes from the continental soda lakes in Central Asia and the East African Rift. Int J Syst Bacteriol. 1996;46(1):305-312.","full_text"
46357,"Spirochaeta asiatica",36.9,"AN","H",12.59,"Zhilina T, Zavarzin G, Rainey F, Kevbrin V, Kostrikina N, Lysenko A. Spirochaeta alkalica sp. nov., Spirochaeta africana sp. nov., and Spirochaeta asiatica sp. nov., alkaliphilic anaerobes from the continental soda lakes in Central Asia and the East African Rift. Int J Syst Bacteriol. 1996;46(1):305-312.","full_text"
382641,"Trichococcus patagoniensis",30,"FA","H",5.73,"Pikuta EV, Hoover RB, Bej AK, Marsic D, Whitman WB, Krader PE, et al. Trichococcus patagoniensis sp. nov., a facultative anaerobe that grows at -5 C, isolated from penguin guano in Chilean Patagonia. Int J Syst Evol Microbiol. 2006;56(9):2055-2062.","full_text"
149715,"Marinitoga piezophila",64.9,"AN","H",0.37,"Alain K, Marteinsson VT, Miroshnichenko ML, Bonch-Osmolovskaya EA, Prieur D, Birrien JL. Marinitoga piezophila sp. nov., a rodshaped, thermo-piezophilic bacterium isolated under high hydrostatic pressure from a deep-sea hydrothermal vent. Int J Syst Evol Microbiol. 2002;52(4):1331-1339.","full_text"
73913,"Methanococcus vulcanius",79.6,"AN","A",0.88,"Jeanthon C, LÇƒÙHaridon S, Reysenbach AL, Corre E, Vernet M, Messner P, et al. Methanococcus vulcanius sp. nov., a novel hyperthermophilic methanogen isolated from East Pacific Rise, and identification of Methanococcus sp. DSM 4213Tas Methanococcus fervens sp. nov. Int J Syst Bacteriol. 1999;49(2):583-589.","full_text"
34092,"Hydrogenobacter acidophilus",64.8,"A","A",1.2,"Shima S, Suzuki KI. Hydrogenobacter acidophilus sp. nov., a thermoacidophilic, aerobic, hydrogen-oxidizing bacterium requiring elemental sulfur for growth. Int J Syst Bacteriol. 1993;43(4):703-708.","full_text"
76887,"Caldivirga maquilingensis",85,"FA","H",8.97,"Itoh T, Suzuki Ki, Sanchez PC, Nakase T. Caldivirga maquilingensis gen. nov., sp. nov., a new genus of rod-shaped crenarchaeote isolated from a hot spring in the Philippines. Int J Syst Bacteriol. 1999;49(3):1157-1163.","full_text"
46539,"Thermococcus hydrothermalis",79.9,"AN","H",1.84,"Godfroy A, Lesongeur F, Rague√≈ne√ƒs G, Que√≈rellou J, Antoine E, Meunier JR, et al. Thermococcus hydrothermalis sp. nov., a new hyperthermophilic archaeon isolated from a deep-sea hydrothermal vent. Int J Syst Bacteriol. 1997;47(3):622-626.","full_text"
50719,"Vibrio diabolicus",40.1,"FA","H",0.38,"Rague√≈ne√ƒs G, Christen R, Guezennec J, Pignet P, Barbier G. Vibrio diabolicus sp. nov., a new polysaccharide-secreting organism isolated from a deep-sea hydrothermal vent polychaete annelid, Alvinella pompejana. Int J Syst Bacteriol. 1997;47(4):989-995.","full_text"
57029,"Psychroflexus torquis",11.3,"A","H",23.31,"Bowman JP, McCammon SA, Lewis T, Skerratt JH, Brown JL, Nichols DS, et al. Psychroflexus torquis gen. nov., sp. nov. a psychrophilic species from Antarctic sea ice, and reclassification of Flavobacterium gondwanense (Dobson et al. 1993) as Psychroflexus gondwanense gen. nov., comb. nov. Microbiology. 1998;144(6):1601-1609.","full_text"
193384,"Rhodoglobus vestalii",17.9,"A","H",9.4,"Sheridan PP, Loveland-Curtze J, Miteva VI, Brenchley JE. Rhodoglobus vestalii gen. nov., sp. nov., a novel psychrophilic organism isolated from an Antarctic Dry Valley lake. Int J Syst Evol Microbiol. 2003;53(4):985-994.","full_text"
94869,"Clostridium gasigenes",22,"AN","H",1.44,"Broda D, Saul D, Lawson P, Bell R, Musgrave D. Clostridium gasigenes sp. nov., a psychrophile causing spoilage of vacuum-packed meat. Int J Syst Evol Microbiol. 2000;50(1):107-118.","full_text"
