isolate.code,curve.code,genus,species,name,group,environment,temperature,inv.kT,r,ln.r,ln.rM,ln.rT,bv,ln.m,wts,colors,symbol,mte.analysis
250,663,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,35,37.65881199,0.356,-1.032824548,-0.332050264,11.01799529,1.560880567,-11.01241342,0.047619048,darkblue,24,0
250,670,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,35,37.65881199,0.903,-0.102032726,0.598741559,11.94878711,1.560880567,-11.01241342,0.047619048,darkblue,24,0
250,671,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,35,37.65881199,1.373,0.316998127,1.017772411,12.36781796,1.560880567,-11.01241342,0.047619048,darkblue,24,0
250,672,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,35,37.65881199,1.582,0.458689869,1.159464154,12.50950971,1.560880567,-11.01241342,0.047619048,darkblue,24,0
250,663,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,40,37.05752168,0.184,-1.692819521,-0.992045237,10.16558742,1.560880567,-11.01241342,0.047619048,darkblue,24,0
251,700,Diatoma,tenue,Diatoma tenue,Diatoms,freshwater,15,40.27264589,0.89970504,-0.105688303,0.97208864,12.78155838,2.222416625,-9.504402786,0.25,brown,21,0
251,700,Diatoma,tenue,Diatoma tenue,Diatoms,freshwater,20,39.58575103,1.656621762,0.504780446,1.582557389,13.17222077,2.222416625,-9.504402786,0.25,brown,21,1
251,700,Diatoma,tenue,Diatoma tenue,Diatoms,freshwater,23,39.1847473,1.281629137,0.248132032,1.325908975,12.78725117,2.222416625,-9.504402786,0.25,brown,21,0
251,700,Diatoma,tenue,Diatoma tenue,Diatoms,freshwater,26,38.79178644,1.007142853,0.007117464,1.084894407,12.42048913,2.222416625,-9.504402786,0.25,brown,21,0
252,699,Fragilaria,capucina,Fragilaria capucina,Diatoms,freshwater,15,40.27264589,1.583841308,0.459853104,1.676762213,13.34709979,2.46655534,-8.947874121,0.25,brown,21,0
252,699,Fragilaria,capucina,Fragilaria capucina,Diatoms,freshwater,20,39.58575103,1.743958306,0.556157418,1.773066527,13.22359775,2.46655534,-8.947874121,0.25,brown,21,1
252,699,Fragilaria,capucina,Fragilaria capucina,Diatoms,freshwater,23,39.1847473,1.655235467,0.503943275,1.720852384,13.04306241,2.46655534,-8.947874121,0.25,brown,21,0
252,699,Fragilaria,capucina,Fragilaria capucina,Diatoms,freshwater,26,38.79178644,1.01546062,0.015342322,1.232251432,12.42871398,2.46655534,-8.947874121,0.25,brown,21,0
253,698,Fragilaria,crotonensis,Fragilaria crotonensis,Diatoms,freshwater,15,40.27264589,1.283708578,0.249753215,1.694942722,13.1369999,2.867124701,-8.034752532,0.2,brown,21,0
253,698,Fragilaria,crotonensis,Fragilaria crotonensis,Diatoms,freshwater,20,39.58575103,1.382828625,0.32413113,1.769320636,12.99157146,2.867124701,-8.034752532,0.2,brown,21,0
253,698,Fragilaria,crotonensis,Fragilaria crotonensis,Diatoms,freshwater,23,39.1847473,1.806341553,0.591303558,2.036493065,13.1304227,2.867124701,-8.034752532,0.2,brown,21,0
253,698,Fragilaria,crotonensis,Fragilaria crotonensis,Diatoms,freshwater,26,38.79178644,2.070430628,0.727756618,2.172946125,13.14112828,2.867124701,-8.034752532,0.2,brown,21,1
253,698,Fragilaria,crotonensis,Fragilaria crotonensis,Diatoms,freshwater,30,38.27993704,1.110421783,0.104739928,1.549929434,12.35431978,2.867124701,-8.034752532,0.2,brown,21,0
254,697,Nitzschia,holsatica,Nitzschia holsatica,Diatoms,freshwater,15,40.27264589,1.709994094,0.536489917,1.567587994,13.4237366,2.140508043,-9.69111825,0.2,brown,21,0
254,697,Nitzschia,holsatica,Nitzschia holsatica,Diatoms,freshwater,20,39.58575103,1.814659319,0.595897747,1.626995824,13.26333808,2.140508043,-9.69111825,0.2,brown,21,0
254,697,Nitzschia,holsatica,Nitzschia holsatica,Diatoms,freshwater,23,39.1847473,1.99626388,0.691277374,1.722375451,13.23039651,2.140508043,-9.69111825,0.2,brown,21,0
254,697,Nitzschia,holsatica,Nitzschia holsatica,Diatoms,freshwater,26,38.79178644,2.209060064,0.792567115,1.823665192,13.20593878,2.140508043,-9.69111825,0.2,brown,21,1
254,697,Nitzschia,holsatica,Nitzschia holsatica,Diatoms,freshwater,30,38.27993704,2.14875626,0.764889191,1.795987268,13.01446904,2.140508043,-9.69111825,0.2,brown,21,0
255,701,Synedra,acus,Synedra acus,Diatoms,freshwater,15,40.27264589,1.38421492,0.325133134,1.787020915,13.21237982,2.896425583,-7.967959435,0.333333333,brown,21,0
255,701,Synedra,acus,Synedra acus,Diatoms,freshwater,20,39.58575103,1.51452659,0.415102908,1.876990689,13.08254324,2.896425583,-7.967959435,0.333333333,brown,21,1
255,701,Synedra,acus,Synedra acus,Diatoms,freshwater,23,39.1847473,1.382135478,0.323629751,1.785517532,12.86274889,2.896425583,-7.967959435,0.333333333,brown,21,0
256,539,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,2.8,42.05313613,0.339642118,-1.07986281,0.388393902,12.37714075,2.907601307,-7.942483711,0.066666667,brown,21,0
256,539,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,4,41.87105508,0.201012682,-1.604387278,-0.136130567,11.79435035,2.907601307,-7.942483711,0.066666667,brown,21,0
256,539,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,4,41.87105508,0.457477139,-0.782028365,0.686228347,12.61670926,2.907601307,-7.942483711,0.066666667,brown,21,0
256,539,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,7,41.42267683,0.360436534,-1.020439388,0.447817324,12.2348172,2.907601307,-7.942483711,0.066666667,brown,21,0
256,539,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,7,41.42267683,0.57531216,-0.552842499,0.915414213,12.70241409,2.907601307,-7.942483711,0.066666667,brown,21,0
256,539,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,10,40.9837998,0.464408611,-0.766990487,0.701266225,12.34782545,2.907601307,-7.942483711,0.066666667,brown,21,0
256,539,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,10,40.9837998,0.554517744,-0.589656473,0.878600239,12.52515946,2.907601307,-7.942483711,0.066666667,brown,21,0
256,539,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,13,40.55412516,0.672352765,-0.396972128,1.071284584,12.58034792,2.907601307,-7.942483711,0.066666667,brown,21,0
256,539,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,13,40.55412516,1.275390812,0.243252651,1.711509363,13.2205727,2.907601307,-7.942483711,0.066666667,brown,21,1
256,539,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,16,40.13336647,0.873365448,-0.135401199,1.332855513,12.70727607,2.907601307,-7.942483711,0.066666667,brown,21,0
256,539,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,16,40.13336647,1.247664925,0.221273744,1.689530456,13.06395101,2.907601307,-7.942483711,0.066666667,brown,21,0
256,539,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,19,39.72124906,0.457477139,-0.782028365,0.686228347,11.92877134,2.907601307,-7.942483711,0.066666667,brown,21,0
256,539,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,19,39.72124906,1.247664925,0.221273744,1.689530456,12.93207344,2.907601307,-7.942483711,0.066666667,brown,21,0
256,539,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,22.2,39.2908851,0.429751252,-0.844548721,0.62370799,11.72853451,2.907601307,-7.942483711,0.066666667,brown,21,0
256,539,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,24.5,38.98727671,1.025857827,0.025529167,1.493785879,12.50145772,2.907601307,-7.942483711,0.066666667,brown,21,0
257,538,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,2.8,42.05313613,0.311916231,-1.165020618,0.303236094,12.29198294,2.907601307,-7.942483711,0.1,brown,21,0
257,538,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,4,41.87105508,0.485203026,-0.723187865,0.745068846,12.67554976,2.907601307,-7.942483711,0.1,brown,21,0
257,538,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,7,41.42267683,0.554517744,-0.589656473,0.878600239,12.66560011,2.907601307,-7.942483711,0.1,brown,21,0
257,538,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,10,40.9837998,0.741667483,-0.298854272,1.169402439,12.81596166,2.907601307,-7.942483711,0.1,brown,21,0
257,538,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,13,40.55412516,0.887228391,-0.119652843,1.348603869,12.85766721,2.907601307,-7.942483711,0.1,brown,21,0
257,538,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,16,40.13336647,0.92188575,-0.081333979,1.386922733,12.76134329,2.907601307,-7.942483711,0.1,brown,21,0
257,538,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,19,39.72124906,1.275390812,0.243252651,1.711509363,12.95405235,2.907601307,-7.942483711,0.1,brown,21,0
257,538,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,22.2,39.2908851,1.15062432,0.140304682,1.608561394,12.71338791,2.907601307,-7.942483711,0.1,brown,21,0
257,538,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,24.5,38.98727671,1.462540551,0.380175027,1.848431739,12.85610358,2.907601307,-7.942483711,0.1,brown,21,0
257,538,Skeletonema,costatum,Skeletonema costatum,Diatoms,marine,27.5,38.59824685,1.642758818,0.496377035,1.964633746,12.84781603,2.907601307,-7.942483711,0.1,brown,21,1
258,662,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,15,40.27264589,0.08,-2.525728644,-1.82495436,10.36151804,1.560880567,-11.01241342,0.166666667,darkblue,24,0
258,662,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,20,39.58575103,0.254,-1.370421012,-0.669646728,11.29701932,1.560880567,-11.01241342,0.166666667,darkblue,24,0
258,662,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,25,38.92189473,0.408,-0.896488105,-0.19571382,11.55851821,1.560880567,-11.01241342,0.166666667,darkblue,24,0
258,662,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,30,38.27993704,0.42,-0.867500568,-0.166726283,11.38207929,1.560880567,-11.01241342,0.166666667,darkblue,24,1
258,662,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,35,37.65881199,0.379,-0.970219074,-0.26944479,11.08060076,1.560880567,-11.01241342,0.166666667,darkblue,24,0
258,662,Cylindrospermopsis,raciborskii,Cylindrospermopsis raciborskii,Cyanobacteria,freshwater,40,37.05752168,0.167,-1.789761467,-1.088987182,10.06864547,1.560880567,-11.01241342,0.166666667,darkblue,24,0
259,474,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,10,40.9837998,0.621,-0.476424197,0.262407215,12.63839174,1.627660367,-10.86018491,0.035714286,brown,21,0
259,474,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,10,40.9837998,0.65,-0.430782916,0.308048496,12.68403302,1.627660367,-10.86018491,0.035714286,brown,21,0
259,474,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,10,40.9837998,0.692,-0.368169323,0.370662088,12.74664661,1.627660367,-10.86018491,0.035714286,brown,21,0
259,951,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,12,40.69634548,0.117835021,-2.13846976,-1.399638348,10.88436079,1.627660367,-10.86018491,0.035714286,brown,21,0
259,950,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,12,40.69634548,0.284190344,-1.25811104,-0.519279628,11.76471951,1.627660367,-10.86018491,0.035714286,brown,21,0
259,947,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,12,40.69634548,0.332710647,-1.100482095,-0.361650683,11.92234846,1.627660367,-10.86018491,0.035714286,brown,21,0
259,949,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,12,40.69634548,0.429751252,-0.844548721,-0.10571731,12.17828183,1.627660367,-10.86018491,0.035714286,brown,21,0
259,948,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,12,40.69634548,0.533723329,-0.627877685,0.110953727,12.39495287,1.627660367,-10.86018491,0.035714286,brown,21,0
259,474,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,15,40.27264589,0.84,-0.174353387,0.564478025,12.7128933,1.627660367,-10.86018491,0.035714286,brown,21,0
259,474,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,15,40.27264589,0.889,-0.117658043,0.621173368,12.76958864,1.627660367,-10.86018491,0.035714286,brown,21,0
259,474,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,15,40.27264589,1.384,0.324977857,1.063809269,13.21222454,1.627660367,-10.86018491,0.035714286,brown,21,0
259,474,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,17.5,39.92624433,1.116,0.109750864,0.848582276,12.88614905,1.627660367,-10.86018491,0.035714286,brown,21,0
259,474,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,17.5,39.92624433,1.215,0.194744077,0.933575489,12.97114226,1.627660367,-10.86018491,0.035714286,brown,21,0
259,474,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,17.5,39.92624433,1.243,0.217527813,0.956359224,12.993926,1.627660367,-10.86018491,0.035714286,brown,21,0
259,951,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,18,39.85767788,0.131697964,-2.02724413,-1.288412718,10.72721279,1.627660367,-10.86018491,0.035714286,brown,21,0
259,947,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,18,39.85767788,0.339642118,-1.07986281,-0.341031398,11.67459411,1.627660367,-10.86018491,0.035714286,brown,21,0
259,950,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,18,39.85767788,0.388162421,-0.946331416,-0.207500004,11.8081255,1.627660367,-10.86018491,0.035714286,brown,21,0
259,949,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,18,39.85767788,0.49906597,-0.695016988,0.043814424,12.05943993,1.627660367,-10.86018491,0.035714286,brown,21,0
259,948,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,18,39.85767788,0.526791857,-0.640949767,0.097881645,12.11350715,1.627660367,-10.86018491,0.035714286,brown,21,0
259,474,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,20,39.58575103,1.285,0.250758718,0.98959013,12.91819905,1.627660367,-10.86018491,0.035714286,brown,21,0
259,474,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,20,39.58575103,1.363,0.309688153,1.048519565,12.97712848,1.627660367,-10.86018491,0.035714286,brown,21,0
259,474,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,20,39.58575103,1.462,0.379805361,1.118636773,13.04724569,1.627660367,-10.86018491,0.035714286,brown,21,0
259,951,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,24,39.05287873,0.103972077,-2.263632906,-1.524801494,10.23328829,1.627660367,-10.86018491,0.035714286,brown,21,0
259,950,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,24,39.05287873,0.318847703,-1.14304171,-0.404210298,11.35387948,1.627660367,-10.86018491,0.035714286,brown,21,0
259,949,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,24,39.05287873,0.34657359,-1.059660102,-0.32082869,11.43726109,1.627660367,-10.86018491,0.035714286,brown,21,0
259,474,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,25,38.92189473,1.561,0.445326642,1.184158053,12.90033296,1.627660367,-10.86018491,0.035714286,brown,21,0
259,474,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,25,38.92189473,1.589,0.463104888,1.201936299,12.9181112,1.627660367,-10.86018491,0.035714286,brown,21,0
259,474,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,25,38.92189473,1.638,0.493475985,1.232307397,12.9484823,1.627660367,-10.86018491,0.035714286,brown,21,1
262,845,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,10,40.9837998,0.371526889,-0.990134038,-0.251302626,12.1246819,1.627660367,-10.86018491,0.052631579,brown,21,0
262,956,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,12,40.69634548,0.138629436,-1.975950834,-1.237119422,11.04687972,1.627660367,-10.86018491,0.052631579,brown,21,0
262,955,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,12,40.69634548,0.235670041,-1.445322584,-0.706491172,11.57750797,1.627660367,-10.86018491,0.052631579,brown,21,0
262,952,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,12,40.69634548,0.291121816,-1.234013488,-0.495182076,11.78881707,1.627660367,-10.86018491,0.052631579,brown,21,0
262,954,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,12,40.69634548,0.339642118,-1.07986281,-0.341031398,11.94296774,1.627660367,-10.86018491,0.052631579,brown,21,0
262,953,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,12,40.69634548,0.395093893,-0.928631839,-0.189800427,12.09419872,1.627660367,-10.86018491,0.052631579,brown,21,0
262,845,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,16,40.13336647,0.460942875,-0.774481159,-0.035649747,12.06819611,1.627660367,-10.86018491,0.052631579,brown,21,0
262,956,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,18,39.85767788,0.145560908,-1.927160668,-1.188329256,10.82729625,1.627660367,-10.86018491,0.052631579,brown,21,0
262,955,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,18,39.85767788,0.34657359,-1.059660102,-0.32082869,11.69479682,1.627660367,-10.86018491,0.052631579,brown,21,0
262,952,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,18,39.85767788,0.395093893,-0.928631839,-0.189800427,11.82582508,1.627660367,-10.86018491,0.052631579,brown,21,0
262,954,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,18,39.85767788,0.512928914,-0.667618013,0.071213399,12.08683891,1.627660367,-10.86018491,0.052631579,brown,21,0
262,953,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,18,39.85767788,0.533723329,-0.627877685,0.110953727,12.12657924,1.627660367,-10.86018491,0.052631579,brown,21,0
262,845,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,21,39.45117428,0.799891846,-0.223278753,0.515552659,12.40109702,1.627660367,-10.86018491,0.052631579,brown,21,1
262,956,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,24,39.05287873,0.256464457,-1.360765193,-0.621933781,11.136156,1.627660367,-10.86018491,0.052631579,brown,21,0
262,952,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,24,39.05287873,0.298053288,-1.21048299,-0.471651578,11.2864382,1.627660367,-10.86018491,0.052631579,brown,21,0
262,954,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,24,39.05287873,0.471340083,-0.752175401,-0.013343989,11.74474579,1.627660367,-10.86018491,0.052631579,brown,21,0
262,955,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,24,39.05287873,0.471340083,-0.752175401,-0.013343989,11.74474579,1.627660367,-10.86018491,0.052631579,brown,21,0
262,953,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,24,39.05287873,0.526791857,-0.640949767,0.097881645,11.85597143,1.627660367,-10.86018491,0.052631579,brown,21,0
262,845,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,Diatoms,marine,26,38.79178644,0.463715464,-0.768484139,-0.029652727,11.64488752,1.627660367,-10.86018491,0.052631579,brown,21,0
266,361,Odontella,aurita,Odontella aurita,Diatoms,marine,-1.5,42.71880329,0.215568773,-1.534475288,0.748758944,12.13554177,4.337662883,-4.682573629,0.142857143,brown,21,0
266,361,Odontella,aurita,Odontella aurita,Diatoms,marine,0,42.48421349,0.259237046,-1.3500124,0.933221832,12.24493592,4.337662883,-4.682573629,0.142857143,brown,21,0
266,361,Odontella,aurita,Odontella aurita,Diatoms,marine,0,42.48421349,0.307064201,-1.180698429,1.102535803,12.41424989,4.337662883,-4.682573629,0.142857143,brown,21,0
266,361,Odontella,aurita,Odontella aurita,Diatoms,marine,3,42.02267939,0.391628157,-0.937442468,1.345791764,12.50981494,4.337662883,-4.682573629,0.142857143,brown,21,0
266,361,Odontella,aurita,Odontella aurita,Diatoms,marine,3,42.02267939,0.567687541,-0.566184115,1.717050117,12.88107329,4.337662883,-4.682573629,0.142857143,brown,21,0
266,361,Odontella,aurita,Odontella aurita,Diatoms,marine,6,41.57106543,0.711169007,-0.340845174,1.942389058,12.96189576,4.337662883,-4.682573629,0.142857143,brown,21,0
266,361,Odontella,aurita,Odontella aurita,Diatoms,marine,12,40.69634548,0.889307833,-0.117311835,2.165922398,12.90551872,4.337662883,-4.682573629,0.142857143,brown,21,1
269,577,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,2,42.17540583,0.06,-2.813410717,-1.556855661,10.68271915,2.53612308,-8.789290336,0.028571429,brown,21,0
269,578,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,2,42.17540583,0.118,-2.137070655,-0.880515599,11.35905921,2.53612308,-8.789290336,0.028571429,brown,21,0
269,579,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,2,42.17540583,0.199,-1.614450454,-0.357895399,11.88167941,2.53612308,-8.789290336,0.028571429,brown,21,0
269,580,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,2,42.17540583,0.266,-1.32425897,-0.067703915,12.1718709,2.53612308,-8.789290336,0.028571429,brown,21,0
269,583,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,2,42.17540583,0.285,-1.255266099,0.001288957,12.24086377,2.53612308,-8.789290336,0.028571429,brown,21,0
269,582,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,2,42.17540583,0.285,-1.255266099,0.001288957,12.24086377,2.53612308,-8.789290336,0.028571429,brown,21,0
269,581,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,2,42.17540583,0.285,-1.255266099,0.001288957,12.24086377,2.53612308,-8.789290336,0.028571429,brown,21,0
269,577,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,6,41.57106543,0.066,-2.718100537,-1.461545481,10.5846404,2.53612308,-8.789290336,0.028571429,brown,21,0
269,578,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,6,41.57106543,0.125,-2.079441542,-0.822886486,11.2232994,2.53612308,-8.789290336,0.028571429,brown,21,0
269,579,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,6,41.57106543,0.226,-1.48722028,-0.230665224,11.81552066,2.53612308,-8.789290336,0.028571429,brown,21,0
269,580,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,6,41.57106543,0.334,-1.096614286,0.15994077,12.20612665,2.53612308,-8.789290336,0.028571429,brown,21,0
269,583,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,6,41.57106543,0.375,-0.980829253,0.275725803,12.32191168,2.53612308,-8.789290336,0.028571429,brown,21,0
269,582,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,6,41.57106543,0.375,-0.980829253,0.275725803,12.32191168,2.53612308,-8.789290336,0.028571429,brown,21,0
269,581,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,6,41.57106543,0.375,-0.980829253,0.275725803,12.32191168,2.53612308,-8.789290336,0.028571429,brown,21,0
269,577,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,11,40.83956683,0.064,-2.748872196,-1.49231714,10.31978919,2.53612308,-8.789290336,0.028571429,brown,21,0
269,578,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,11,40.83956683,0.131,-2.032557956,-0.7760029,11.03610343,2.53612308,-8.789290336,0.028571429,brown,21,0
269,579,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,11,40.83956683,0.253,-1.37436579,-0.117810735,11.69429559,2.53612308,-8.789290336,0.028571429,brown,21,0
269,580,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,11,40.83956683,0.442,-0.816445397,0.440109659,12.25221599,2.53612308,-8.789290336,0.028571429,brown,21,0
269,581,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,11,40.83956683,0.598,-0.514164525,0.742390531,12.55449686,2.53612308,-8.789290336,0.028571429,brown,21,0
269,583,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,11,40.83956683,0.645,-0.438504962,0.818050093,12.63015642,2.53612308,-8.789290336,0.028571429,brown,21,0
269,582,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,11,40.83956683,0.645,-0.438504962,0.818050093,12.63015642,2.53612308,-8.789290336,0.028571429,brown,21,0
269,577,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,16,40.13336647,0.071,-2.645075402,-1.388520346,10.19760187,2.53612308,-8.789290336,0.028571429,brown,21,0
269,578,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,16,40.13336647,0.137,-1.987774353,-0.731219298,10.85490292,2.53612308,-8.789290336,0.028571429,brown,21,0
269,579,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,16,40.13336647,0.266,-1.32425897,-0.067703915,11.5184183,2.53612308,-8.789290336,0.028571429,brown,21,0
269,580,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,16,40.13336647,0.483,-0.727738625,0.52881643,12.11493864,2.53612308,-8.789290336,0.028571429,brown,21,0
269,581,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,16,40.13336647,0.726,-0.320205264,0.936349791,12.52247201,2.53612308,-8.789290336,0.028571429,brown,21,0
269,582,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,16,40.13336647,0.84,-0.174353387,1.082201668,12.66832388,2.53612308,-8.789290336,0.028571429,brown,21,0
269,583,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,16,40.13336647,0.847,-0.166054584,1.090500471,12.67662269,2.53612308,-8.789290336,0.028571429,brown,21,0
269,577,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,21,39.45117428,0.056,-2.882403588,-1.625848533,9.741972181,2.53612308,-8.789290336,0.028571429,brown,21,0
269,578,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,21,39.45117428,0.11,-2.207274913,-0.950719858,10.41710086,2.53612308,-8.789290336,0.028571429,brown,21,0
269,579,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,21,39.45117428,0.218,-1.523260216,-0.266705161,11.10111555,2.53612308,-8.789290336,0.028571429,brown,21,0
269,580,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,21,39.45117428,0.409,-0.894040123,0.362514933,11.73033565,2.53612308,-8.789290336,0.028571429,brown,21,0
269,581,Asterionella,formosa,Asterionella formosa,Diatoms,freshwater,21,39.45117428,0.685,-0.378336441,0.878218615,12.24603933,2.53612308,-8.789290336,0.028571429,brown,21,0
